b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013,location
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,63
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,63
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,58
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,58
-200,-200,-76,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200,58
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,58
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,58
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,57
-200,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,51
-200,-200,-71,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,51
-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,51
-200,-200,-77,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,51
-200,-200,-75,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,51
-200,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,51
-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,50
-200,-200,-78,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,50
-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,50
-200,-81,-78,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,50
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,50
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,50
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,45
-200,-200,-74,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,45
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,45
-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,45
-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,45
-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,45
-200,-200,-79,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,45
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,44
-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,44
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,44
-200,-200,-75,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,44
-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,44
-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,36
-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,36
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,36
-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,35
-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,35
-200,-200,-79,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,35
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,28
-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,28
-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,28
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,27
-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-72,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-79,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,17
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,17
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,17
-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,17
-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
